SUM_Measure_1,SUM_Measure_2,SUM_Measure_3,SUM_Measure_4,SUM_Measure_5,SUM_Measure_6,SUM_Measure_7,SUM_Measure_8,SUM_Measure_9,SUM_Measure_10,CNT_Measure_1,CNT_Measure_2,CNT_Measure_3,CNT_Measure_4,CNT_Measure_5,AVG_Measure_1,AVG_Measure_2,AVG_Measure_3,AVG_Measure_4,AVG_Measure_5,Key_Dim_1,Key_Dim_2,Key_Dim_3,Key_Dim_4,Key_Dim_5,Key_Dim_6,Key_Dim_7,Key_Dim_8,Key_Dim_9,Key_Dim_10,Other_Field_1,Other_Field_2,Other_Field_3,Other_Field_4,Other_Field_5,Other_Field_6,Other_Field_7,Other_Field_8,Other_Field_9,Other_Field_10,DateKey
105175.37,20,1613.0,,,,,,,,1127,,,,,3.4,,,,,Operations,Macquarie Park,Full Time,Grade 3,,,,,,,Isabella Baker,isabella.baker@health.nsw.gov.au,On track,,,,,,,,2023-02-28
92685.39,19,245.8,,,,,,,,1128,,,,,4.5,,,,,HR,Macquarie Park,Casual,Grade 4,,,,,,,Lauren Parker,lauren.parker@health.nsw.gov.au,,,,,,,,,2023-02-12
106454.73,37,1338.5,,,,,,,,1129,,,,,2.3,,,,,IT,Macquarie Park,Part Time,Grade 1,,,,,,,Sophia Evans,sophia.evans@health.nsw.gov.au,Completed,,,,,,,,2023-03-28
115773.33,12,174.4,,,,,,,,1130,,,,,3.8,,,,,IT,Macquarie Park,Part Time,Grade 3,,,,,,,Cameron Clark,cameron.clark@health.nsw.gov.au,Escalated,,,,,,,,2024-02-23
161659.01,44,1236.0,,,,,,,,1131,,,,,4.2,,,,,Operations,Sydney CBD,Contract,Grade 1,,,,,,,Sarah Morgan,sarah.morgan@health.nsw.gov.au,Escalated,,,,,,,,2023-10-18
72839.28,43,1932.4,,,,,,,,1132,,,,,3.4,,,,,Engineering,Parramatta,Full Time,Grade 5,,,,,,,Ruby Roberts,ruby.roberts@health.nsw.gov.au,Completed,,,,,,,,2023-11-14
194508.41,45,1358.1,,,,,,,,1133,,,,,1.5,,,,,HR,Parramatta,Casual,Grade 3,,,,,,,Ethan Cook,ethan.cook@health.nsw.gov.au,,,,,,,,,2024-12-02
185116.16,6,1327.4,,,,,,,,1134,,,,,2.7,,,,,Operations,Sydney CBD,Contract,Grade 3,,,,,,,Matthew Thompson,matthew.thompson@health.nsw.gov.au,Completed,,,,,,,,2024-05-12
62640.89,9,394.4,,,,,,,,1135,,,,,2.2,,,,,HR,Macquarie Park,Full Time,Grade 3,,,,,,,Elena Morris,elena.morris@health.nsw.gov.au,Needs review,,,,,,,,2024-09-03
94042.38,11,443.6,,,,,,,,1136,,,,,3.8,,,,,Engineering,Chatswood,Full Time,Grade 4,,,,,,,Cameron Morgan,cameron.morgan@health.nsw.gov.au,,,,,,,,,2023-09-01
194830.06,40,641.4,,,,,,,,1137,,,,,4.0,,,,,IT,North Sydney,Part Time,Grade 3,,,,,,,Mia Wright,mia.wright@health.nsw.gov.au,Completed,,,,,,,,2024-11-25
191012.13,29,977.2,,,,,,,,1138,,,,,2.1,,,,,Legal,Macquarie Park,Casual,Grade 2,,,,,,,Ryan Stewart,ryan.stewart@health.nsw.gov.au,Needs review,,,,,,,,2023-09-14
38870.57,31,1760.8,,,,,,,,1139,,,,,3.2,,,,,HR,Macquarie Park,Full Time,Grade 3,,,,,,,Lucas Kim,lucas.kim@health.nsw.gov.au,Needs review,,,,,,,,2023-10-07
106384.27,33,380.0,,,,,,,,1140,,,,,2.7,,,,,Sales,Chatswood,Contract,Grade 1,,,,,,,Emma Brown,emma.brown@health.nsw.gov.au,Escalated,,,,,,,,2024-05-29
93573.45,25,1989.6,,,,,,,,1141,,,,,2.5,,,,,Finance,Parramatta,Full Time,Grade 3,,,,,,,Alexander Thomas,alexander.thomas@health.nsw.gov.au,On track,,,,,,,,2023-10-21
185957.35,31,1422.5,,,,,,,,1142,,,,,1.6,,,,,IT,Chatswood,Full Time,Grade 1,,,,,,,Oliver Martin,oliver.martin@health.nsw.gov.au,Needs review,,,,,,,,2023-06-03
123296.72,47,1256.9,,,,,,,,1143,,,,,2.7,,,,,Marketing,North Sydney,Contract,Grade 1,,,,,,,Noah Hughes,noah.hughes@health.nsw.gov.au,Escalated,,,,,,,,2024-10-16
164962.85,30,219.3,,,,,,,,1144,,,,,4.3,,,,,IT,Macquarie Park,Full Time,Grade 5,,,,,,,Jessica Hughes,jessica.hughes@health.nsw.gov.au,,,,,,,,,2023-05-28
79516.24,1,1268.1,,,,,,,,1145,,,,,2.0,,,,,Legal,North Sydney,Full Time,Grade 5,,,,,,,Cameron Taylor,cameron.taylor@health.nsw.gov.au,Pending approval,,,,,,,,2024-07-11
116245.71,33,1152.9,,,,,,,,1146,,,,,2.6,,,,,IT,Sydney CBD,Casual,Grade 3,,,,,,,Jake Nguyen,jake.nguyen@health.nsw.gov.au,On track,,,,,,,,2024-01-01
164048.4,23,558.1,,,,,,,,1147,,,,,3.6,,,,,HR,Macquarie Park,Contract,Grade 2,,,,,,,William Allen,william.allen@health.nsw.gov.au,Pending approval,,,,,,,,2023-12-13
168296.51,12,1677.7,,,,,,,,1148,,,,,3.7,,,,,IT,North Sydney,Part Time,Grade 1,,,,,,,Mohammed Nelson,mohammed.nelson@health.nsw.gov.au,On track,,,,,,,,2023-10-28
64270.47,13,1783.0,,,,,,,,1149,,,,,2.3,,,,,Marketing,Macquarie Park,Casual,Grade 5,,,,,,,Mia Martin,mia.martin@health.nsw.gov.au,On track,,,,,,,,2024-10-24
62487.58,23,1738.1,,,,,,,,1150,,,,,1.2,,,,,Operations,Parramatta,Full Time,Grade 3,,,,,,,Ava Scott,ava.scott@health.nsw.gov.au,,,,,,,,,2024-03-26
182088.37,25,744.2,,,,,,,,1151,,,,,1.7,,,,,IT,Parramatta,Contract,Grade 1,,,,,,,Chen Adams,chen.adams@health.nsw.gov.au,On track,,,,,,,,2024-03-16
132417.06,12,1136.4,,,,,,,,1152,,,,,2.3,,,,,HR,Parramatta,Contract,Grade 3,,,,,,,Sophia Stewart,sophia.stewart@health.nsw.gov.au,,,,,,,,,2024-03-12
58329.61,29,767.9,,,,,,,,1153,,,,,1.2,,,,,Operations,Macquarie Park,Casual,Grade 3,,,,,,,Zoe Brown,zoe.brown@health.nsw.gov.au,On track,,,,,,,,2024-11-18
138377.13,24,1074.9,,,,,,,,1154,,,,,4.0,,,,,Engineering,Sydney CBD,Part Time,Grade 5,,,,,,,Ella Baker,ella.baker@health.nsw.gov.au,On track,,,,,,,,2023-05-10
41429.67,50,1325.8,,,,,,,,1155,,,,,2.4,,,,,Finance,Macquarie Park,Part Time,Grade 4,,,,,,,Cameron Young,cameron.young@health.nsw.gov.au,Escalated,,,,,,,,2023-03-20
127566.7,34,797.2,,,,,,,,1156,,,,,2.3,,,,,Marketing,North Sydney,Full Time,Grade 1,,,,,,,Aiden Walker,aiden.walker@health.nsw.gov.au,Escalated,,,,,,,,2024-06-14
95787.85,36,323.7,,,,,,,,1157,,,,,4.1,,,,,IT,North Sydney,Contract,Grade 4,,,,,,,Ryan Wilson,ryan.wilson@health.nsw.gov.au,Needs review,,,,,,,,2023-03-17
106847.26,46,945.7,,,,,,,,1158,,,,,1.4,,,,,Operations,Parramatta,Full Time,Grade 5,,,,,,,Hannah Clark,hannah.clark@health.nsw.gov.au,Completed,,,,,,,,2023-06-11
151007.55,45,1311.6,,,,,,,,1159,,,,,4.2,,,,,Sales,Sydney CBD,Part Time,Grade 2,,,,,,,Sam Carter,sam.carter@health.nsw.gov.au,On track,,,,,,,,2024-01-05
124183.64,24,988.1,,,,,,,,1160,,,,,4.9,,,,,Engineering,Macquarie Park,Full Time,Grade 1,,,,,,,Aaron Scott,aaron.scott@health.nsw.gov.au,,,,,,,,,2024-05-05
119368.26,50,877.9,,,,,,,,1161,,,,,3.3,,,,,Engineering,Parramatta,Full Time,Grade 4,,,,,,,Isabella Morgan,isabella.morgan@health.nsw.gov.au,Pending approval,,,,,,,,2023-12-19
51816.88,50,1147.5,,,,,,,,1162,,,,,3.4,,,,,Engineering,Chatswood,Full Time,Grade 1,,,,,,,Grace Roberts,grace.roberts@health.nsw.gov.au,Completed,,,,,,,,2023-06-18
57534.38,46,528.4,,,,,,,,1163,,,,,4.8,,,,,Marketing,Sydney CBD,Contract,Grade 2,,,,,,,Zoe Parker,zoe.parker@health.nsw.gov.au,Completed,,,,,,,,2023-05-09
136253.8,40,1113.6,,,,,,,,1164,,,,,3.0,,,,,Engineering,Macquarie Park,Part Time,Grade 2,,,,,,,Ruby Morris,ruby.morris@health.nsw.gov.au,,,,,,,,,2024-09-11
87395.33,37,178.3,,,,,,,,1165,,,,,4.5,,,,,HR,Sydney CBD,Contract,Grade 2,,,,,,,Elena Collins,elena.collins@health.nsw.gov.au,Escalated,,,,,,,,2024-09-24
138628.5,32,1789.1,,,,,,,,1166,,,,,3.2,,,,,Marketing,Chatswood,Part Time,Grade 4,,,,,,,Aaron Nelson,aaron.nelson@health.nsw.gov.au,On track,,,,,,,,2024-12-06
40185.22,29,889.7,,,,,,,,1167,,,,,2.9,,,,,Operations,Macquarie Park,Part Time,Grade 3,,,,,,,Mohammed Lee,mohammed.lee@health.nsw.gov.au,,,,,,,,,2023-12-20
195813.6,9,1545.3,,,,,,,,1168,,,,,3.1,,,,,HR,Parramatta,Part Time,Grade 4,,,,,,,Liam Harris,liam.harris@health.nsw.gov.au,Escalated,,,,,,,,2023-09-11
53949.2,4,651.4,,,,,,,,1169,,,,,2.5,,,,,Legal,North Sydney,Part Time,Grade 3,,,,,,,Jessica Bailey,jessica.bailey@health.nsw.gov.au,Completed,,,,,,,,2023-07-14
159730.63,32,1992.3,,,,,,,,1170,,,,,2.9,,,,,Marketing,Chatswood,Full Time,Grade 1,,,,,,,Olivia Anderson,olivia.anderson@health.nsw.gov.au,Escalated,,,,,,,,2023-09-04
66574.55,23,192.5,,,,,,,,1171,,,,,2.1,,,,,IT,Parramatta,Full Time,Grade 1,,,,,,,Ava Thomas,ava.thomas@health.nsw.gov.au,Completed,,,,,,,,2024-01-10
159855.65,24,186.0,,,,,,,,1172,,,,,1.2,,,,,Sales,Parramatta,Contract,Grade 1,,,,,,,Charlotte Anderson,charlotte.anderson@health.nsw.gov.au,Escalated,,,,,,,,2024-07-17
77552.52,40,1392.8,,,,,,,,1173,,,,,1.5,,,,,HR,Chatswood,Contract,Grade 3,,,,,,,Sarah Young,sarah.young@health.nsw.gov.au,Needs review,,,,,,,,2023-07-23
132418.7,26,1050.1,,,,,,,,1174,,,,,1.2,,,,,Engineering,Parramatta,Casual,Grade 5,,,,,,,Isabella Roberts,isabella.roberts@health.nsw.gov.au,Pending approval,,,,,,,,2024-06-11
53762.77,40,705.2,,,,,,,,1175,,,,,2.6,,,,,Marketing,Macquarie Park,Contract,Grade 5,,,,,,,Emily Turner,emily.turner@health.nsw.gov.au,Escalated,,,,,,,,2024-12-26
125697.12,31,1649.9,,,,,,,,1176,,,,,2.5,,,,,HR,Chatswood,Contract,Grade 1,,,,,,,Priya Mitchell,priya.mitchell@health.nsw.gov.au,Completed,,,,,,,,2024-11-02
163093.68,50,1199.1,,,,,,,,1177,,,,,1.9,,,,,Finance,Macquarie Park,Casual,Grade 2,,,,,,,Grace Watson,grace.watson@health.nsw.gov.au,,,,,,,,,2024-09-26
161683.04,25,380.8,,,,,,,,1178,,,,,3.7,,,,,Finance,Macquarie Park,Full Time,Grade 2,,,,,,,Oliver Baker,oliver.baker@health.nsw.gov.au,Completed,,,,,,,,2024-03-04
55743.31,45,487.4,,,,,,,,1179,,,,,3.0,,,,,IT,Sydney CBD,Part Time,Grade 5,,,,,,,Tom Parker,tom.parker@health.nsw.gov.au,Completed,,,,,,,,2024-11-09
111323.07,25,696.1,,,,,,,,1180,,,,,1.7,,,,,Operations,Macquarie Park,Contract,Grade 3,,,,,,,Mei Mitchell,mei.mitchell@health.nsw.gov.au,Needs review,,,,,,,,2023-09-10
77431.09,20,527.2,,,,,,,,1181,,,,,4.9,,,,,Marketing,Parramatta,Part Time,Grade 4,,,,,,,Dylan Mitchell,dylan.mitchell@health.nsw.gov.au,Completed,,,,,,,,2024-07-27
188729.06,47,619.6,,,,,,,,1182,,,,,1.5,,,,,Legal,Chatswood,Contract,Grade 2,,,,,,,Nathan Williams,nathan.williams@health.nsw.gov.au,Completed,,,,,,,,2023-03-22
88881.8,29,1346.3,,,,,,,,1183,,,,,4.0,,,,,Sales,North Sydney,Contract,Grade 5,,,,,,,Sophie Harris,sophie.harris@health.nsw.gov.au,Needs review,,,,,,,,2023-04-22
134665.1,38,554.6,,,,,,,,1184,,,,,1.2,,,,,Sales,North Sydney,Full Time,Grade 1,,,,,,,Emma King,emma.king@health.nsw.gov.au,,,,,,,,,2024-04-28
47092.63,50,361.2,,,,,,,,1185,,,,,4.9,,,,,Engineering,Chatswood,Casual,Grade 4,,,,,,,Lily Wright,lily.wright@health.nsw.gov.au,Completed,,,,,,,,2023-11-25
78520.61,4,1825.1,,,,,,,,1186,,,,,1.4,,,,,Sales,Macquarie Park,Full Time,Grade 2,,,,,,,Emma Walker,emma.walker@health.nsw.gov.au,On track,,,,,,,,2024-02-11
163953.31,12,1879.6,,,,,,,,1187,,,,,4.8,,,,,Marketing,Sydney CBD,Full Time,Grade 3,,,,,,,Jessica Stewart,jessica.stewart@health.nsw.gov.au,On track,,,,,,,,2023-12-10
78375.48,42,1132.3,,,,,,,,1188,,,,,3.0,,,,,Engineering,Macquarie Park,Casual,Grade 3,,,,,,,Ryan Wilson,ryan.wilson@health.nsw.gov.au,Completed,,,,,,,,2023-06-16
154290.27,42,588.8,,,,,,,,1189,,,,,1.7,,,,,Operations,Parramatta,Part Time,Grade 2,,,,,,,Mei Watson,mei.watson@health.nsw.gov.au,Escalated,,,,,,,,2024-03-13
117597.71,6,861.6,,,,,,,,1190,,,,,1.4,,,,,Engineering,Chatswood,Contract,Grade 2,,,,,,,James Martin,james.martin@health.nsw.gov.au,Escalated,,,,,,,,2023-08-30
105945.04,18,1912.7,,,,,,,,1191,,,,,2.2,,,,,Finance,Parramatta,Contract,Grade 2,,,,,,,Noah Cook,noah.cook@health.nsw.gov.au,On track,,,,,,,,2024-04-21
82157.08,26,1403.5,,,,,,,,1192,,,,,4.7,,,,,Marketing,Sydney CBD,Contract,Grade 3,,,,,,,Mei White,mei.white@health.nsw.gov.au,Needs review,,,,,,,,2023-05-17
111290.92,30,1520.7,,,,,,,,1193,,,,,3.4,,,,,Legal,Macquarie Park,Casual,Grade 5,,,,,,,Ruby Thompson,ruby.thompson@health.nsw.gov.au,Needs review,,,,,,,,2024-11-27
158305.72,6,1098.5,,,,,,,,1194,,,,,3.1,,,,,Operations,Sydney CBD,Full Time,Grade 1,,,,,,,Sarah Anderson,sarah.anderson@health.nsw.gov.au,Needs review,,,,,,,,2024-08-09
121232.23,11,723.4,,,,,,,,1195,,,,,3.1,,,,,HR,North Sydney,Casual,Grade 1,,,,,,,Emily Baker,emily.baker@health.nsw.gov.au,On track,,,,,,,,2024-04-09
52430.54,27,967.9,,,,,,,,1196,,,,,1.2,,,,,IT,Parramatta,Full Time,Grade 4,,,,,,,Jake Smith,jake.smith@health.nsw.gov.au,,,,,,,,,2023-08-12
128312.92,3,905.0,,,,,,,,1197,,,,,3.8,,,,,Finance,Sydney CBD,Casual,Grade 1,,,,,,,Nathan Green,nathan.green@health.nsw.gov.au,Needs review,,,,,,,,2023-05-19
160190.71,47,1327.2,,,,,,,,1198,,,,,2.7,,,,,Legal,Chatswood,Casual,Grade 4,,,,,,,Lucas Morgan,lucas.morgan@health.nsw.gov.au,,,,,,,,,2024-07-06
52608.27,23,325.4,,,,,,,,1199,,,,,5.0,,,,,Legal,Macquarie Park,Part Time,Grade 2,,,,,,,James Kim,james.kim@health.nsw.gov.au,On track,,,,,,,,2023-11-02
108710.66,47,1134.4,,,,,,,,1200,,,,,3.1,,,,,Sales,North Sydney,Casual,Grade 3,,,,,,,Alexander Harris,alexander.harris@health.nsw.gov.au,Needs review,,,,,,,,2023-04-26
35476.94,43,896.6,,,,,,,,1201,,,,,4.1,,,,,Finance,North Sydney,Part Time,Grade 1,,,,,,,Henry Stewart,henry.stewart@health.nsw.gov.au,On track,,,,,,,,2024-04-02
131623.43,46,1757.2,,,,,,,,1202,,,,,2.0,,,,,Finance,Chatswood,Casual,Grade 2,,,,,,,Hannah Thompson,hannah.thompson@health.nsw.gov.au,On track,,,,,,,,2023-05-24
115662.29,19,544.9,,,,,,,,1203,,,,,4.7,,,,,Operations,Macquarie Park,Contract,Grade 2,,,,,,,Aaron Roberts,aaron.roberts@health.nsw.gov.au,,,,,,,,,2024-06-17
67577.27,20,622.8,,,,,,,,1204,,,,,3.2,,,,,Engineering,Chatswood,Casual,Grade 1,,,,,,,Jayden Rogers,jayden.rogers@health.nsw.gov.au,,,,,,,,,2024-01-26
163586.78,21,1423.0,,,,,,,,1205,,,,,2.6,,,,,Marketing,Chatswood,Part Time,Grade 5,,,,,,,Mia Hughes,mia.hughes@health.nsw.gov.au,Needs review,,,,,,,,2023-11-04
175782.01,10,1631.0,,,,,,,,1206,,,,,4.7,,,,,Legal,Chatswood,Part Time,Grade 4,,,,,,,Sam Martin,sam.martin@health.nsw.gov.au,Needs review,,,,,,,,2023-12-05
139939.99,29,1709.6,,,,,,,,1207,,,,,1.4,,,,,Sales,Sydney CBD,Contract,Grade 4,,,,,,,Ella Stewart,ella.stewart@health.nsw.gov.au,Pending approval,,,,,,,,2023-02-10
178515.48,13,1628.8,,,,,,,,1208,,,,,3.4,,,,,Sales,Chatswood,Part Time,Grade 3,,,,,,,Aaron Smith,aaron.smith@health.nsw.gov.au,Needs review,,,,,,,,2023-07-14
193553.18,8,1519.1,,,,,,,,1209,,,,,4.0,,,,,Sales,Macquarie Park,Part Time,Grade 4,,,,,,,Sam Parker,sam.parker@health.nsw.gov.au,Completed,,,,,,,,2023-10-17
94712.5,35,1332.6,,,,,,,,1210,,,,,2.2,,,,,Operations,Macquarie Park,Casual,Grade 4,,,,,,,Henry Bailey,henry.bailey@health.nsw.gov.au,Escalated,,,,,,,,2023-11-24
185436.18,24,694.6,,,,,,,,1211,,,,,1.2,,,,,Sales,North Sydney,Full Time,Grade 3,,,,,,,Sarah Edwards,sarah.edwards@health.nsw.gov.au,Pending approval,,,,,,,,2024-03-03
80182.69,13,726.7,,,,,,,,1212,,,,,2.5,,,,,Sales,Chatswood,Contract,Grade 3,,,,,,,Marcus Carter,marcus.carter@health.nsw.gov.au,,,,,,,,,2024-10-19
155731.0,30,419.6,,,,,,,,1213,,,,,4.2,,,,,Engineering,North Sydney,Casual,Grade 2,,,,,,,Hannah Rogers,hannah.rogers@health.nsw.gov.au,On track,,,,,,,,2024-06-20
35750.04,5,1895.9,,,,,,,,1214,,,,,3.7,,,,,Finance,Chatswood,Part Time,Grade 2,,,,,,,Jack Murphy,jack.murphy@health.nsw.gov.au,Needs review,,,,,,,,2023-01-10
67182.34,30,809.1,,,,,,,,1215,,,,,3.5,,,,,IT,Chatswood,Full Time,Grade 1,,,,,,,Hannah Parker,hannah.parker@health.nsw.gov.au,Escalated,,,,,,,,2023-01-13
32843.45,47,622.0,,,,,,,,1216,,,,,4.9,,,,,Finance,Macquarie Park,Casual,Grade 2,,,,,,,Henry Evans,henry.evans@health.nsw.gov.au,Pending approval,,,,,,,,2023-06-02
70964.7,40,1100.3,,,,,,,,1217,,,,,4.3,,,,,Marketing,Chatswood,Full Time,Grade 3,,,,,,,Olivia Nelson,olivia.nelson@health.nsw.gov.au,Pending approval,,,,,,,,2023-09-07
198339.62,15,670.0,,,,,,,,1218,,,,,4.3,,,,,HR,Sydney CBD,Full Time,Grade 4,,,,,,,Charlotte Hill,charlotte.hill@health.nsw.gov.au,Pending approval,,,,,,,,2024-05-02
39539.54,1,1435.4,,,,,,,,1219,,,,,1.3,,,,,Legal,Parramatta,Full Time,Grade 5,,,,,,,William White,william.white@health.nsw.gov.au,Needs review,,,,,,,,2024-12-09
180884.23,31,615.1,,,,,,,,1220,,,,,4.7,,,,,Marketing,Macquarie Park,Full Time,Grade 2,,,,,,,Dylan Jones,dylan.jones@health.nsw.gov.au,Needs review,,,,,,,,2024-08-24
54512.57,46,1659.7,,,,,,,,1221,,,,,4.7,,,,,Marketing,North Sydney,Part Time,Grade 5,,,,,,,Charlotte Morgan,charlotte.morgan@health.nsw.gov.au,Pending approval,,,,,,,,2023-12-06
95253.86,48,365.9,,,,,,,,1222,,,,,5.0,,,,,HR,Macquarie Park,Contract,Grade 1,,,,,,,Henry Adams,henry.adams@health.nsw.gov.au,Needs review,,,,,,,,2023-03-19
87900.77,50,1266.3,,,,,,,,1223,,,,,3.4,,,,,Operations,Sydney CBD,Contract,Grade 4,,,,,,,Chloe White,chloe.white@health.nsw.gov.au,Completed,,,,,,,,2024-07-20
189994.28,28,452.9,,,,,,,,1224,,,,,3.3,,,,,Legal,Sydney CBD,Contract,Grade 2,,,,,,,Mohammed Taylor,mohammed.taylor@health.nsw.gov.au,On track,,,,,,,,2023-10-02
56217.56,46,1589.4,,,,,,,,1225,,,,,1.6,,,,,Legal,Parramatta,Contract,Grade 1,,,,,,,Lucas Smith,lucas.smith@health.nsw.gov.au,Completed,,,,,,,,2024-03-31
91185.97,18,294.2,,,,,,,,1226,,,,,1.3,,,,,Legal,Chatswood,Casual,Grade 1,,,,,,,Oliver Davies,oliver.davies@health.nsw.gov.au,Completed,,,,,,,,2024-07-21
45820.92,39,1590.4,,,,,,,,1227,,,,,4.5,,,,,Finance,Parramatta,Casual,Grade 4,,,,,,,Elena Davies,elena.davies@health.nsw.gov.au,,,,,,,,,2024-07-26
183885.29,16,1186.7,,,,,,,,1228,,,,,1.7,,,,,Legal,North Sydney,Part Time,Grade 3,,,,,,,Aaron Harris,aaron.harris@health.nsw.gov.au,Escalated,,,,,,,,2023-05-30
40755.42,28,624.3,,,,,,,,1229,,,,,2.2,,,,,HR,Parramatta,Contract,Grade 2,,,,,,,Chen Watson,chen.watson@health.nsw.gov.au,Escalated,,,,,,,,2024-08-31
134833.69,30,303.2,,,,,,,,1230,,,,,2.2,,,,,Legal,Parramatta,Casual,Grade 3,,,,,,,Sophia King,sophia.king@health.nsw.gov.au,Escalated,,,,,,,,2024-10-28
195618.31,9,670.8,,,,,,,,1231,,,,,3.4,,,,,Sales,Chatswood,Contract,Grade 2,,,,,,,Olivia Lee,olivia.lee@health.nsw.gov.au,Completed,,,,,,,,2024-12-12
137593.42,37,1585.8,,,,,,,,1232,,,,,2.3,,,,,Marketing,Chatswood,Contract,Grade 1,,,,,,,Jessica Wright,jessica.wright@health.nsw.gov.au,Pending approval,,,,,,,,2024-07-12
60587.63,50,1145.2,,,,,,,,1233,,,,,4.8,,,,,IT,North Sydney,Casual,Grade 3,,,,,,,Sophie Taylor,sophie.taylor@health.nsw.gov.au,Escalated,,,,,,,,2024-11-20
114881.55,41,675.4,,,,,,,,1234,,,,,2.0,,,,,Engineering,Chatswood,Casual,Grade 1,,,,,,,Sophia Stewart,sophia.stewart@health.nsw.gov.au,Escalated,,,,,,,,2024-08-19
98136.87,33,1854.6,,,,,,,,1235,,,,,4.5,,,,,Legal,Macquarie Park,Full Time,Grade 3,,,,,,,Sophie Turner,sophie.turner@health.nsw.gov.au,Pending approval,,,,,,,,2024-10-15
185448.21,7,1561.0,,,,,,,,1236,,,,,3.6,,,,,Operations,North Sydney,Full Time,Grade 5,,,,,,,Lily Morgan,lily.morgan@health.nsw.gov.au,,,,,,,,,2024-02-14
194357.89,22,1934.9,,,,,,,,1237,,,,,2.7,,,,,Finance,Sydney CBD,Contract,Grade 2,,,,,,,Emily Nguyen,emily.nguyen@health.nsw.gov.au,Pending approval,,,,,,,,2024-07-25
128688.11,37,520.0,,,,,,,,1238,,,,,2.5,,,,,IT,Macquarie Park,Part Time,Grade 3,,,,,,,Oliver Mitchell,oliver.mitchell@health.nsw.gov.au,On track,,,,,,,,2023-10-30
100715.82,6,320.5,,,,,,,,1239,,,,,4.8,,,,,Engineering,Parramatta,Contract,Grade 3,,,,,,,Isabella Thompson,isabella.thompson@health.nsw.gov.au,Pending approval,,,,,,,,2024-05-09
89211.05,7,932.5,,,,,,,,1240,,,,,3.8,,,,,Operations,Sydney CBD,Contract,Grade 1,,,,,,,Mohammed Wilson,mohammed.wilson@health.nsw.gov.au,On track,,,,,,,,2023-12-18
140154.89,44,1620.1,,,,,,,,1241,,,,,4.7,,,,,Sales,Macquarie Park,Part Time,Grade 5,,,,,,,Daniel King,daniel.king@health.nsw.gov.au,Pending approval,,,,,,,,2024-03-12
192938.65,15,1615.7,,,,,,,,1242,,,,,3.5,,,,,Engineering,Chatswood,Casual,Grade 1,,,,,,,Aiden Morris,aiden.morris@health.nsw.gov.au,Needs review,,,,,,,,2024-04-05
130674.54,25,108.5,,,,,,,,1243,,,,,1.9,,,,,Marketing,Sydney CBD,Full Time,Grade 5,,,,,,,Matthew Young,matthew.young@health.nsw.gov.au,Completed,,,,,,,,2023-07-21
107783.57,17,1374.3,,,,,,,,1244,,,,,3.0,,,,,Operations,Macquarie Park,Casual,Grade 5,,,,,,,Olivia Edwards,olivia.edwards@health.nsw.gov.au,On track,,,,,,,,2023-12-23
89837.44,30,1273.0,,,,,,,,1245,,,,,4.3,,,,,Marketing,Macquarie Park,Full Time,Grade 2,,,,,,,Dylan Wilson,dylan.wilson@health.nsw.gov.au,Needs review,,,,,,,,2023-11-09
49881.31,24,1417.5,,,,,,,,1246,,,,,3.0,,,,,Legal,Macquarie Park,Part Time,Grade 5,,,,,,,Charlotte Adams,charlotte.adams@health.nsw.gov.au,Needs review,,,,,,,,2024-05-13
138035.28,45,1846.4,,,,,,,,1247,,,,,4.7,,,,,Engineering,Macquarie Park,Part Time,Grade 4,,,,,,,Nathan Thomas,nathan.thomas@health.nsw.gov.au,Needs review,,,,,,,,2023-11-19
173137.49,40,201.9,,,,,,,,1248,,,,,2.4,,,,,Finance,Chatswood,Part Time,Grade 2,,,,,,,Charlotte Parker,charlotte.parker@health.nsw.gov.au,Pending approval,,,,,,,,2024-10-30
114144.87,44,1034.3,,,,,,,,1249,,,,,3.8,,,,,IT,Chatswood,Part Time,Grade 1,,,,,,,Jessica Jones,jessica.jones@health.nsw.gov.au,Needs review,,,,,,,,2023-10-27
35558.16,15,1121.5,,,,,,,,1250,,,,,1.7,,,,,IT,Macquarie Park,Casual,Grade 5,,,,,,,Emily Wilson,emily.wilson@health.nsw.gov.au,Pending approval,,,,,,,,2023-04-27
75541.11,35,1664.2,,,,,,,,1251,,,,,2.5,,,,,Finance,Chatswood,Part Time,Grade 4,,,,,,,Henry Nguyen,henry.nguyen@health.nsw.gov.au,,,,,,,,,2023-09-11
80610.52,3,954.5,,,,,,,,1252,,,,,2.4,,,,,HR,Chatswood,Full Time,Grade 2,,,,,,,Tom Nguyen,tom.nguyen@health.nsw.gov.au,Pending approval,,,,,,,,2024-12-06
89607.24,46,1259.5,,,,,,,,1253,,,,,2.7,,,,,Engineering,North Sydney,Part Time,Grade 1,,,,,,,Jessica Allen,jessica.allen@health.nsw.gov.au,Pending approval,,,,,,,,2023-10-15
131465.81,11,714.9,,,,,,,,1254,,,,,3.8,,,,,Marketing,Macquarie Park,Contract,Grade 5,,,,,,,Ella Evans,ella.evans@health.nsw.gov.au,Needs review,,,,,,,,2024-02-26
186190.68,18,1747.4,,,,,,,,1255,,,,,1.5,,,,,Engineering,North Sydney,Part Time,Grade 3,,,,,,,Sam Kim,sam.kim@health.nsw.gov.au,,,,,,,,,2024-02-07
